,CUSTOMER_ID,BB_ACCOUNT_ID,SERVICE,STATUS,TRANSACTION_DATE,TRANSACTION_AMOUNT,CHARGE_AMOUNT
312,110588230.0,57127921.4286,Subscription,Active,2023-10-06,-0.72,10.28
313,111143045.7143,138001507.1429,Subscription,Active,2023-10-11,-0.34,0.16
314,112437014.2857,84005275.7143,Other Bank Transfer,Successful,2023-10-03,10000.56,0.56
315,112437014.2857,84005275.7143,Subscription,Active,2023-10-16,-1.52,-1.02
316,112437014.2857,84005275.7143,Other Bank Transfer,Successful,2023-10-03,8000.63,0.63
317,123148844.2857,62292634.2857,Other Bank Transfer,Successful,2023-10-31,2500.01,0.01
318,123148844.2857,62292634.2857,Other Bank Transfer,Successful,2023-10-29,5998.72,-1.28
319,123148844.2857,62292634.2857,Other Bank Transfer,Successful,2023-10-25,4500.04,0.04
320,123148844.2857,62292634.2857,Subscription,Active,2023-10-04,1.79,2.29
321,131923217.1429,74725407.1429,Subscription,Active,2023-10-11,-0.51,-0.01
322,132716488.5714,207678.5714,Same Bank Transfer,Successful,2023-10-17,558.49,-1.51
323,132716488.5714,207678.5714,Same Bank Transfer,Successful,2023-10-13,740.76,0.76
324,132716488.5714,207678.5714,Subscription,Active,2023-10-13,-0.95,10.05
325,132716488.5714,207678.5714,Same Bank Transfer,Successful,2023-10-24,3141.06,1.06
326,132716488.5714,207678.5714,Same Bank Transfer,Successful,2023-10-11,2214.67,-0.33
327,132716488.5714,207678.5714,Same Bank Transfer,Successful,2023-10-11,773.29,1.29
328,132716488.5714,207678.5714,Same Bank Transfer,Successful,2023-10-19,739.84,-0.16
329,133183901.4286,8693961.4286,Subscription,Active,2023-10-18,-0.76,-0.26
330,133183901.4286,8693961.4286,Subscription,Active,2023-10-18,0.27,0.77
331,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-10-31,139999.77,-0.23
332,137953842.8571,94127474.2857,Other Bank Transfer,Successful,2023-10-31,3098.83,-1.17
333,137953842.8571,94127474.2857,Other Bank Transfer,Successful,2023-10-31,1499.86,-0.14
334,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-10-16,104998.76,-1.24
335,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-10-26,235498.38,-1.62
336,137953842.8571,94127474.2857,Other Bank Transfer,Successful,2023-10-25,14685.15,0.15
337,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-10-04,80000.04,0.04
338,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-10-20,701.54,1.54
339,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-10-18,20998.92,-1.08
340,137953842.8571,94127474.2857,Same Bank Transfer,Successful,2023-10-18,2999.99,-0.01
341,137953842.8571,94127474.2857,Other Bank Transfer,Successful,2023-10-10,16998.99,-1.01
342,137953842.8571,94127474.2857,Subscription,Active,2023-10-18,0.85,1.35
343,137966015.7143,20506832.8571,Subscription,Active,2023-10-18,0.79,1.29
344,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-11-28,20000.32,0.32
345,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-17,91.87,1.96
346,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-11-04,24301.38,1.38
347,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-11,4319.49,-0.51
348,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-11,4200.64,0.64
349,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-13,4346.67,-0.33
350,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-25,13149.1,0.08
351,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-03,805.41,-1.06
352,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-27,599.96,-0.04
353,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-25,7291.68,1.68
354,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-03,4619.26,-0.74
355,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-25,11349.62,-1.63
356,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-25,11249.6,-0.4
357,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-11-04,6685.18,-0.08
358,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-03,4400.1,0.1
359,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-11-13,12014.33,-0.67
360,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-13,7154.48,-0.52
361,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-13,7044.85,1.75
362,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-11-13,4877.39,0.61
363,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-13,6021.03,0.03
364,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-13,13679.61,-0.39
365,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-04,7288.15,-1.85
366,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-03,3034.34,1.99
367,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-17,4049.34,-0.66
368,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-18,7154.54,-0.46
369,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-11-18,12303.74,1.74
370,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-13,10575.71,0.78
371,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-11-25,13878.51,0.51
372,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-03,3573.45,-1.55
373,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-11-25,1070.35,0.35
374,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-17,14235.29,-0.71
375,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-17,11207.17,2.17
376,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-17,8250.13,0.13
377,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-17,4568.2,0.83
378,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-17,1512.05,0.05
379,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-25,4995.36,1.36
380,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-11-04,4400.26,0.26
381,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-03,11294.36,-1.27
382,6214645.7143,38870692.8571,Subscription,Active,2023-11-10,-2.27,-1.77
383,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-03,10250.15,0.15
384,6214645.7143,38870692.8571,Other Bank Transfer,Successful,2023-11-03,9807.29,-0.86
385,6214645.7143,38870692.8571,Same Bank Transfer,Successful,2023-11-04,1835.19,2.04
386,7384130.0,138958277.1429,Subscription,Active,2023-11-17,1.09,2.09
387,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-30,7100.17,0.17
388,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-30,3001.12,1.12
389,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-30,1999.34,-0.66
390,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-30,497.21,-2.79
391,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-21,30499.34,-0.66
392,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-28,3000.32,0.32
393,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-28,39998.11,-1.89
394,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-15,21999.89,-0.11
395,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-29,7920.69,0.69
396,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-29,5998.79,-1.21
397,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-27,50000.15,0.15
398,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-29,5000.69,0.69
399,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-30,33999.79,-0.21
400,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-02,20002.15,2.15
401,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-28,3999.05,-0.95
402,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-28,8880.29,0.29
403,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-02,13999.86,-0.14
404,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-26,40000.35,0.35
405,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-25,44999.63,-0.37
406,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-25,15000.85,0.85
407,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-12,15000.75,0.75
408,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-13,19998.56,-1.44
409,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-25,7999.13,-0.87
410,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-30,11998.93,-1.07
411,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-07,39050.22,0.22
412,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-07,30000.35,0.35
413,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-21,6801.08,1.08
414,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-12,25001.03,1.03
415,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-12,24000.59,0.59
416,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-21,64000.3,0.3
417,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-07,3000.43,0.43
418,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-20,146001.3,1.3
419,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-20,39998.7,-1.3
420,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-29,2699.43,-0.57
421,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-20,27998.58,-1.42
422,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-26,12503.07,3.07
423,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-21,10000.42,0.42
424,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-24,19999.45,-0.55
425,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-19,39998.16,-1.84
426,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-19,14998.81,-1.19
427,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-01,8699.54,-0.46
428,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-01,8501.41,1.41
429,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-20,17001.51,1.51
430,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-06,10001.27,1.27
431,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-28,19999.85,-0.15
432,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-17,24999.0,-1.0
433,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-07,12001.79,1.79
434,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-26,10000.66,0.66
435,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-03,12999.99,-0.01
436,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-03,11499.67,-0.33
437,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-28,5500.91,0.91
438,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-13,29999.2,-0.8
439,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-09,49999.3,-0.7
440,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-16,99999.61,-0.39
441,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-25,17001.51,1.51
442,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-09,20000.04,0.04
443,15583887.1429,7874261.4286,Other Bank Transfer,Successful,2023-11-16,10000.76,0.76
444,15583887.1429,7874261.4286,Same Bank Transfer,Successful,2023-11-30,40001.67,1.67
445,23098200.0,101889050.0,Pay Employees,Successful,2023-11-15,8449.45,-0.55
446,23098200.0,101889050.0,Pay Employees,Successful,2023-11-15,9499.1,-0.9
447,27322615.7143,105085918.5714,Subscription,Active,2023-11-15,-1.58,3.92
448,27322615.7143,105085918.5714,Other Bank Transfer,Successful,2023-11-17,18098.51,-1.49
449,28548472.8571,142565464.2857,Subscription,Active,2023-11-10,1.02,2.02
450,28548472.8571,82890775.7143,Subscription,Active,2023-11-10,0.48,1.48
451,28548472.8571,82890775.7143,Subscription,Active,2023-11-10,1.61,2.61
452,32296645.7143,91511135.7143,Pay Payment Link,Successful,2023-11-11,49999.4,-0.6
453,32296645.7143,91511135.7143,Pay Payment Link,Successful,2023-11-17,26388.47,-1.53
454,32296645.7143,91511135.7143,Pay Payment Link,Successful,2023-11-01,80028.99,-1.01
455,40175442.8571,82888300.0,Other Bank Transfer,Successful,2023-11-15,20000.84,0.84
456,40175442.8571,82888300.0,Same Bank Transfer,Successful,2023-11-29,6195.58,-0.69
457,40175442.8571,82888300.0,Same Bank Transfer,Successful,2023-11-29,1984.76,-0.79
458,40175442.8571,82888300.0,Other Bank Transfer,Successful,2023-11-01,628.91,-1.09
459,40175442.8571,82888300.0,Other Bank Transfer,Successful,2023-11-13,38000.35,0.35
460,40175442.8571,82888300.0,Other Bank Transfer,Successful,2023-11-04,20000.79,0.79
461,40175442.8571,82888300.0,Other Bank Transfer,Successful,2023-11-23,41499.98,-0.02
462,40175442.8571,82888300.0,Other Bank Transfer,Successful,2023-11-22,11828.66,-1.34
463,40175442.8571,82888300.0,Other Bank Transfer,Successful,2023-11-27,14998.88,-1.12
464,40175442.8571,82888300.0,Subscription,Active,2023-11-17,1.25,1.75
465,43854874.2857,124607150.0,Pay Employees,Successful,2023-11-01,3000.31,0.31
466,43854874.2857,124607150.0,Pay Employees,Successful,2023-11-01,5999.58,-0.42
467,43854874.2857,124607150.0,Pay Employees,Successful,2023-11-16,7498.71,-1.29
468,43854874.2857,124607150.0,Pay Employees,Successful,2023-11-16,6000.17,0.17
469,43854874.2857,124607150.0,Pay Employees,Successful,2023-11-16,5001.64,1.64
470,43854874.2857,124607150.0,Pay Employees,Successful,2023-11-16,3499.23,-0.77
471,43854874.2857,124607150.0,Pay Employees,Successful,2023-11-16,2999.65,-0.35
472,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-27,150000.0,0.0
473,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-26,499998.72,-1.28
474,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,15957.98,1.22
475,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,14860.56,1.13
476,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,13567.7,-2.33
477,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,13001.46,0.49
478,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,12600.31,-2.32
479,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,11956.0,0.25
480,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,11643.6,1.19
481,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,11363.04,0.45
482,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,10685.72,-0.29
483,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,10499.99,1.35
484,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,10388.48,-0.22
485,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,9447.71,-1.32
486,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,8961.12,0.01
487,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,8101.97,-0.71
488,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,7043.04,-0.43
489,62443188.5714,45792064.2857,Other Bank Transfer,Successful,2023-11-13,50003.58,3.58
490,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,3785.23,-0.08
491,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,9671.15,-1.76
492,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,10061.26,0.21
493,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,12000.65,-1.17
494,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,9305.41,2.08
495,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-23,499998.26,-1.74
496,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,12362.25,0.42
497,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,28079.89,0.65
498,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,19861.12,0.54
499,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,17968.92,0.06
500,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,15918.46,-1.65
501,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,15596.83,0.18
502,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,15066.07,0.12
503,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,14350.33,1.73
504,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,12998.4,1.34
505,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,12862.78,0.44
506,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,12790.71,1.14
507,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,12675.25,-1.62
508,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,12578.07,-0.48
509,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,12384.84,1.44
510,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,13406.56,1.48
511,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-25,13377.48,0.96
512,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,11950.76,-0.52
513,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,11938.27,-0.07
514,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,11606.78,-0.53
515,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,11604.53,-2.14
516,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,11554.43,0.19
517,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,11409.45,0.21
518,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,11170.37,0.26
519,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,11113.97,-0.33
520,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,11024.55,-0.45
521,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,10783.95,-0.85
522,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-19,74999.3,-0.7
523,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,10131.22,-0.66
524,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,9503.43,-1.24
525,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,9481.36,0.87
526,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-19,10001.44,1.44
527,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,8629.63,0.97
528,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,7522.39,0.02
529,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,7223.07,-1.39
530,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,6727.79,-0.52
531,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,6716.91,-0.07
532,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,6497.62,-0.37
533,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,5475.36,-0.23
534,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-18,49999.48,-0.52
535,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,5347.49,0.36
536,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-10,1123.01,0.68
537,62443188.5714,45792064.2857,Subscription,Active,2023-11-17,-0.62,-0.12
538,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-16,25001.99,1.99
539,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-16,25000.96,0.96
540,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-16,20000.64,0.64
541,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-16,15450.73,0.73
542,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-16,14998.99,-1.01
543,62443188.5714,45792064.2857,Other Bank Transfer,Successful,2023-11-16,10000.5,0.5
544,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-16,9999.84,-0.16
545,62443188.5714,45792064.2857,Pay Employees,Successful,2023-11-16,4999.72,-0.28
546,62443188.5714,45792064.2857,Other Bank Transfer,Successful,2023-11-01,50000.48,0.48
547,64988901.4286,30526950.0,Pay Bills,Successful,2023-11-02,29999.97,14.97
548,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-05,5974.55,1.55
549,64988901.4286,30526950.0,Other Bank Transfer,Successful,2023-11-28,39774.15,1.65
550,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-11-27,15001.49,1.49
551,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-11-26,49999.61,-0.39
552,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-11-24,114857.32,1.32
553,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-24,20000.08,0.08
554,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-11-24,15000.81,0.81
555,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-24,9999.64,-0.36
556,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-24,10001.8,1.8
557,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-24,5001.01,1.01
558,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-11-07,133949.5,-0.5
559,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-04,11017.26,1.26
560,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-04,7836.54,-0.46
561,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-04,7424.55,-0.45
562,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-04,7295.8,0.8
563,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-04,7283.96,-1.04
564,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-04,7198.36,-0.64
565,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-04,6434.04,0.04
566,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-04,6398.98,-0.02
567,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-04,6315.81,1.81
568,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-11-11,103999.98,-0.02
569,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-11-11,55001.17,1.17
570,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-11-11,49999.02,-0.98
571,64988901.4286,30526950.0,Pay Government,Successful,2023-11-11,22829.73,16.73
572,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-11-18,200001.23,1.23
573,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-11-18,49998.55,-1.45
574,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-18,12248.52,0.52
575,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-18,11981.26,-0.74
576,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-18,11800.67,-1.33
577,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-18,11344.54,-1.46
578,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-18,11004.2,0.2
579,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-18,10932.32,-1.68
580,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-18,10908.58,-0.42
581,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-18,10485.44,1.44
582,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-18,9672.98,0.98
583,64988901.4286,30526950.0,Pay Employees,Successful,2023-11-18,9105.27,0.27
584,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-11-17,49999.8,-0.2
585,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-11-02,149999.95,-0.05
586,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-11-02,100000.96,0.96
587,64988901.4286,30526950.0,Same Bank Transfer,Successful,2023-11-30,14249.12,-0.88
588,66320160.0,37556521.4286,Other Bank Transfer,Successful,2023-11-22,5064.62,2.12
589,66320160.0,37556521.4286,Other Bank Transfer,Successful,2023-11-17,24080.43,0.43
590,68861602.8571,141295021.4286,Subscription,Active,2023-11-10,-0.46,0.04
591,74571015.7143,63545545.7143,Subscription,Active,2023-11-17,-0.95,-0.45
592,74637860.0,43812677.1429,Same Bank Transfer,Successful,2023-11-29,10325.93,0.93
593,74637860.0,43812677.1429,Other Bank Transfer,Successful,2023-11-29,10000.12,0.12
594,74637860.0,43812677.1429,Same Bank Transfer,Successful,2023-11-03,3840.53,-0.47
595,74637860.0,43812677.1429,Other Bank Transfer,Successful,2023-11-23,992.34,-1.66
596,74637860.0,43812677.1429,Same Bank Transfer,Successful,2023-11-11,16601.66,1.66
597,74637860.0,43812677.1429,Same Bank Transfer,Successful,2023-11-20,4011.28,1.28
598,74637860.0,43812677.1429,Same Bank Transfer,Successful,2023-11-18,13700.4,0.4
599,74637860.0,43812677.1429,Same Bank Transfer,Successful,2023-11-18,6356.27,-1.23
600,74637860.0,43812677.1429,Other Bank Transfer,Successful,2023-11-18,4550.56,0.56
601,74637860.0,43812677.1429,Subscription,Active,2023-11-17,0.71,1.21
602,74637860.0,43812677.1429,Same Bank Transfer,Successful,2023-11-09,27669.59,-0.41
603,74637860.0,43812677.1429,Same Bank Transfer,Successful,2023-11-09,3500.59,0.59
604,77672814.2857,124289958.5714,Pay Employees,Successful,2023-11-15,11553.34,0.41
605,77672814.2857,124289958.5714,Pay Employees,Successful,2023-11-15,8053.77,0.84
606,77672814.2857,124289958.5714,Pay Employees,Successful,2023-11-15,7553.7,0.77
607,77672814.2857,124289958.5714,Pay Employees,Successful,2023-11-13,24548.43,-1.57
608,77672814.2857,124289958.5714,Pay Employees,Successful,2023-11-13,24549.33,-0.67
609,77672814.2857,124289958.5714,Pay Bills,Successful,2023-11-23,42048.8,13.8
610,77672814.2857,124289958.5714,Pay Bills,Successful,2023-11-23,19000.83,15.83
611,77672814.2857,124289958.5714,Pay Government,Successful,2023-11-07,13998.89,12.89
612,77672814.2857,124289958.5714,Pay Employees,Successful,2023-11-22,14068.81,-0.83
613,77672814.2857,124289958.5714,Pay Government,Successful,2023-11-07,5999.77,13.77
614,77672814.2857,124289958.5714,Pay Employees,Successful,2023-11-21,19899.08,-0.92
615,77672814.2857,124289958.5714,Pay Employees,Successful,2023-11-21,4649.4,-0.6
616,77672814.2857,124289958.5714,Other Bank Transfer,Successful,2023-11-19,30001.66,1.66
617,77672814.2857,124289958.5714,Subscription,Active,2023-11-10,-0.89,0.11
618,77672814.2857,124289958.5714,Pay Employees,Successful,2023-11-28,11553.24,0.31
619,77672814.2857,124289958.5714,Pay Employees,Successful,2023-11-09,13476.57,-0.32
620,77672814.2857,124289958.5714,Pay Employees,Successful,2023-11-09,11554.67,1.74
621,78263917.1429,37130964.2857,Same Bank Transfer,Successful,2023-11-15,16001.51,1.51
622,78263917.1429,37130964.2857,Same Bank Transfer,Successful,2023-11-26,501.1,1.1
623,78263917.1429,37130964.2857,Same Bank Transfer,Successful,2023-11-10,5199.04,-0.96
